__id,fecha_de_apertura,dia_de_apertura,fecha_ocurrencia_hechos,dia_ocurrencia,hora_militar_ocurrencia_hechos,conforman_unidad_domestica,fisica,verbal,economica,psicologica,sexual,genero_m_f_victima,edad_victima,victima_conflicto_armado,etnia_victima,estado_civil_victima,escolaridad_victima,corregimiento_victima,comuna_de_la_victima,barrio_victima,ocupacion_victima,no_hijos_victima,vivienda_victima,nucleo_familiar_victima,numero_hermanos_victima,genero_agresor_m_f,parentesco_frente_a_la_victima,no_de_hijos_agresor,edad_agresor,estado_civil_agresor,escolaridad_agresor,ocupacion_agresor,corregimiento_agresor,comuna_agresor,barrio,tipo_vivienda
row-6tng~xy6x-utc3,1/6/21,miercoles,11/3/20,martes,15:00,no,no,si,no,si,no,f,21 años,no aplica,no aplica,soltera,bachiller,no aplica,7,no aplica,ama de casa,1,propia,no aplica,4,m,ex compañero,1,21 años,soltero,bachiller,desempleado,no aplica,7,no aplica,rentada
row-ze6c.5ab5-2jxe,1/6/21,miercoles,no aplica,no aplica,11:50,no,si,no,no,si,no,f,21 años,no aplica,no aplica,soltera,tecnico,no aplica,8,no aplica,aux. en salud oral,1,familiar,no aplica,1,m,no aplica,1,27 años,no aplica,no aplica,no aplica,rozo,8,no aplica,no aplica
row-3fpc-m94y~viw5,1/6/21,miercoles,no aplica,no aplica,13:10,no,no,si,no,si,no,f,24 años,no aplica,no aplica,soltera,3 primaria,no aplica,8,no aplica,independiente,no aplica,familiar,no aplica,no aplica,m,compañero,no aplica,28 años,no aplica,no aplica,moto taxi,rozo,8,no aplica,no aplica
row-fryj.i9tt~hv2q,1/7/21,jueves,no aplica,no aplica,12:00,si,no,si,no,si,no,m,19 años,no aplica,no aplica,union libre,bachiller,no aplica,7,no aplica,oficios varios,1,rentada,no aplica,1,f,compañero,1,21 años,union libre,bachiller,ama de casa,no aplica,7,no aplica,rentada
row-n3gy~mcrk-pe4d,1/7/21,jueves,no aplica,no aplica,14:45,si,no,si,no,no,no,f,84 años,no aplica,no aplica,viuda,5 primaria,no aplica,6,no aplica,ama de casa,6,familiar,no aplica,1,f,hija,2,44 años,soltera,6 de bachillerato,ama de casa,no aplica,6,no aplica,familiar
row-sbyp.pjkm_q4gx,1/10/21,domingo,no aplica,no aplica,16:50,si,si,si,no,no,no,f,30 años,no aplica,no aplica,union libre,no aplica,no aplica,7,no aplica,oficios varios,3,no aplica,no aplica,no aplica,m,compañero,no aplica,no aplica,no aplica,no aplica,oficios varios,no aplica,7,no aplica,no aplica
row-yhs7~jq9w_fhfj,1/12/21,martes,12/28/21,lunes,10:40,no,si,si,no,si,no,f,40 años,no aplica,no aplica,union libre,profesional,no aplica,7,no aplica,no aplica,1,familiar,no aplica,no aplica,m,ex compañero,1,43 años,union libre,tecnologo,mensajero,no aplica,3,no aplica,rentada
row-fu2y.ea4f-a85v,1/12/21,martes,no aplica,no aplica,11:35,si,si,si,no,no,no,f,32 años,no aplica,no aplica,union libre,no aplica,no aplica,7,no aplica,empleada domestica,3,rentada,no aplica,4,m,compañero,3,42 años,union libre,5 primaria,independiente,no aplica,7,no aplica,rentada
row-s9ft-zpsu_7nu7,1/12/21,martes,12/31/20,jueves,16:27,no,si,no,no,no,no,f,25 años,no aplica,no aplica,soltera,bachiller,no aplica,7,no aplica,independiente,1,rentada,no aplica,5,m,ex compañero,1,25 años,soltero,bachiller,soldador,no aplica,7,no aplica,rentada
row-37xx-v67b.enw5,1/12/21,martes,no aplica,no aplica,20:15,si,si,si,no,si,no,f,37 años,no aplica,no aplica,union libre,5 primaria,no aplica,7,no aplica,ama de casa,no aplica,rentada,no aplica,3,m,hijo,no aplica,18 años,soltero,7 bachillerato,desempleado,no aplica,7,no aplica,rentada
row-w3g2.dwie.6svg,1/12/21,martes,no aplica,no aplica,16:00,si,si,si,no,si,no,f,23 años,no aplica,no aplica,no aplica,no aplica,no aplica,5,no aplica,no aplica,3,no aplica,no aplica,2,m,ex compañero,no aplica,28 años,no aplica,no aplica,no aplica,guanabanal,10,no aplica,no aplica
row-qu49-i2si-mvxr,1/13/21,miercoles,1/13/21,jueves,11:20,no,no,si,no,no,no,f,47 años,no aplica,no aplica,soltera,9 bachillerato,no aplica,5,no aplica,ama de casa,no aplica,propia,no aplica,no aplica,m,ex compañero,4,69 años,soltero,5 primaria,pensionado,no aplica,5,no aplica,propia
row-xndd-nhsy~yzcq,1/13/21,miercoles,no aplica,no aplica,10:30,si,si,no,no,no,no,f,58 años,no aplica,no aplica,union libre,hiletrada,no aplica,5,no aplica,oficios varios,no aplica,propia,no aplica,no aplica,m,nietos,no aplica,no aplica,no aplica,no aplica,no aplica,no aplica,5,no aplica,no aplica
row-ab4w~4qzy-i89d,1/15/21,viernes,1/14/21,jueves,8:05,no,si,no,no,no,no,f,19 años,no aplica,no aplica,union libre,tecnologa,no aplica,8,no aplica,no aplica,1,familiar,no aplica,4,f,madre,4,56 años,union libre,primaria,ama de casa,rozo,8,no aplica,familiar
row-h8rc~2ecw-idm4,1/15/21,viernes,1/1/21,viernes,14:47,si,no,si,no,no,no,m,55 años,no aplica,no aplica,soltero,5 primaria,no aplica,3,no aplica,moto taxista,no aplica,no aplica,no aplica,no aplica,m,sobrino,no aplica,no aplica,no aplica,no aplica,no aplica,no aplica,3,no aplica,no aplica
row-bus2~h32a~nefj,1/15/21,viernes,1/15/21,no aplica,19:10,si,si,si,no,no,no,f,51 años,no aplica,no aplica,casada,primaria,no aplica,7,no aplica,ama de casa,no aplica,propia,no aplica,5,m,hijo,no aplica,56 años,casado,primaria,independiente,no aplica,7,no aplica,propia
row-hqge.d48p_zdyi,1/16/21,sabado,no aplica,no aplica,11:54,si,si,si,no,si,no,f,27 años,no aplica,no aplica,union libre,tecnico,no aplica,7,no aplica,aux. contable,1,propia,no aplica,no aplica,m,compañero,1,27 años,union libre,bachiller,logistica,no aplica,7,no aplica,familiar
row-zxx9.w49e_muf6,1/16/21,sabado,no aplica,no aplica,15:52,si,no,si,no,no,no,f,20 años,no aplica,no aplica,soltera,bachiller,no aplica,6,no aplica,estudiante,1,propia,no aplica,3,f,madre,1,38 años,viuda,ninguno,ama de casa,no aplica,6,no aplica,propia
row-ibxq.9fxa~ygfy,1/17/21,domingo,no aplica,no aplica,15:14,no,si,si,no,no,no,f,29 años,no aplica,no aplica,soltera,univeristario,no aplica,7,no aplica,tesorera,1,propia,no aplica,2,m,ex compañero,3,37 años,casado,universitario,operario,no aplica,3,no aplica,familiar
row-uzgt~xv7c-4uxa,1/18/21,lunes,no aplica,no aplica,17:40,si,si,si,no,si,no,f,32 años,no aplica,no aplica,no aplica,3 primaria,no aplica,6,no aplica,ama de casa,2,rentada,no aplica,no aplica,m,ex compañero,2,28 años,no aplica,bachiller,operario,no aplica,5,no aplica,no aplica
row-hmsg.g7ez_pdyn,1/19/21,martes,no aplica,no aplica,10:47,si,si,si,no,si,no,f,69 años,no aplica,no aplica,permanente,no aplica,no aplica,7,no aplica,ninguna,1,propia,no aplica,no aplica,m,compañero,1,79 años,no aplica,no aplica,ninguna,no aplica,7,no aplica,propia
row-bayv-zifa_v8hj,1/21/21,jueves,no aplica,no aplica,9:00,no,si,si,no,si,no,f,21 años,no aplica,no aplica,union libre,5 primaria,no aplica,7,no aplica,ama de casa,no aplica,no aplica,no aplica,no aplica,m,ex compañero,no aplica,22 años,no aplica,no aplica,oficios varios,no aplica,florida,no aplica,no aplica
row-cknq.qvsm~dzb9,1/22/21,viernes,1/17/21,viernes,7:35,no,si,si,no,si,no,f,38 años,no aplica,no aplica,soltera,no aplica,no aplica,10,no aplica,independiente,4,rentada,no aplica,no aplica,m,ex compañero,2,39 años,soltero,bachiller,auxiliar de cocina,juanchito,10,no aplica,no aplica
row-97m2.3xs5~3csg,1/22/21,viernes,no aplica,no aplica,11:20,si,si,no,no,no,no,f,no aplica,no aplica,no aplica,no aplica,no aplica,no aplica,10,no aplica,no aplica,no aplica,propia,no aplica,no aplica,f,compañero,2,no aplica,no aplica,3 primaria,pensionado,juanchito,10,no aplica,no aplica
row-p3e7.pu36~qu9i,1/22/21,viernes,no aplica,no aplica,20:30,si,no,si,no,no,no,m,56 años,no aplica,no aplica,soltero,univeristario,no aplica,6,no aplica,comerciante,1,familiar,no aplica,11,m,sobrino,no aplica,23 años,soltero,universitario,universitario,no aplica,6,no aplica,familiar
row-snrw.qkb5~5csw,1/23/21,sabado,no aplica,no aplica,7:07,si,no,no,no,si,no,m,59 años,no aplica,no aplica,union libre,univeristario,no aplica,7,no aplica,psicologo,no aplica,propia,no aplica,no aplica,f,compañera,1,40 años,no aplica,universitario,contadora,no aplica,7,no aplica,familiar
row-qhz4.4i5g~b8f9,1/23/21,sabado,no aplica,no aplica,9:25,no,si,si,no,no,no,f,30 años,no aplica,no aplica,union libre,tecnologa,no aplica,7,no aplica,vendedora farmacia,1,propia,no aplica,1,m,compañero,2,46 años,no aplica,bachiller,vendedor de farmacia,no aplica,6,no aplica,no aplica
row-z6zg~zn8f~ubzu,1/24/21,domingo,no aplica,no aplica,12:22,si,si,si,no,si,no,m,18 años,no aplica,no aplica,soltero,bachiller,no aplica,1,no aplica,no aplica,no aplica,propia,no aplica,2,m,padre,3,no aplica,no aplica,bachiller,guarda via,amaime,12,no aplica,no aplica
row-e2ys~w2t8~etnn,1/25/21,lunes,1/21/21,jueves,19:00,no,si,no,no,no,no,f,27 años,no aplica,no aplica,soltera,tecnico,no aplica,7,no aplica,independiente,1,rentada,no aplica,2,m,ex compañero,1,27 años,no aplica,primaria,ayudante de construccion,no aplica,7,no aplica,no aplica
row-7v4u.gaem-cmpk,1/25/21,lunes,no aplica,no aplica,14:40,si,si,no,no,no,no,m,55 años,no aplica,no aplica,separado,5 primaria,no aplica,5,no aplica,ninguna,5,familiar,no aplica,no aplica,m,hermano,3,51 años,no aplica,bachiller,no aplica,no aplica,5,no aplica,no aplica
row-g5qq~jfv6~5h8u,1/25/21,lunes,no aplica,no aplica,17:18,no,si,no,no,no,no,f,25 años,no aplica,no aplica,casada,tecnico,no aplica,1,no aplica,colaboradora de tienda,1,rentada,no aplica,no aplica,m,ex compañero,3,30años,no aplica,bachiller,montacarquista,no aplica,2,no aplica,rentada
row-ra2p.x6en~2qkm,1/26/21,martes,1/23/21,sabado,14:18,si,no,si,no,no,no,f,36 años,no aplica,no aplica,soltera,tecnico,no aplica,7,no aplica,ama de casa,2,rentada,no aplica,no aplica,m,ex compañero,no aplica,33 años,no aplica,tecnico,mecanico,no aplica,3,no aplica,no aplica
row-3hc3~i8ki~gqvb,1/27/21,miercoles,1/26/21,martes,16:37,no,si,no,no,no,no,m,39 años,no aplica,no aplica,union libre,primaria,no aplica,1,no aplica,ama de casa,3,rentada,no aplica,no aplica,m,compañero,no aplica,41 años,no aplica,bachiller,operario de maquina,no aplica,1,no aplica,no aplica
row-3ub4~r2xq.2myh,1/29/21,viernes,no aplica,no aplica,14:20,no,no,si,no,no,no,f,67 años,no aplica,no aplica,union libre,bachiller,no aplica,3,no aplica,ama de casa,3,rentada,no aplica,5,f,hija,2,45 años,soltera,universitario,ama de casa,no aplica,6,no aplica,propia
row-adjm-8ym9_bfse,1/31/21,domingo,no aplica,no aplica,8:35,no,si,no,no,no,no,f,28 años,no aplica,no aplica,soltera,tecnico,no aplica,1,no aplica,ama de casa,1,no aplica,no aplica,5,m,ex compañero,1,27 años,soltero,universitario,ingeniero agronomo,no aplica,5,no aplica,propia
row-r7ba.b5fr-k5nj,2/1/21,lunes,no aplica,no aplica,8:42,no,si,no,no,no,no,f,39 años,no aplica,no aplica,casada,univeristario,no aplica,7,no aplica,administracion de empresas,1,rentada,no aplica,4,m,compañero,1,41 años,casado,universitario,contador,no aplica,2,no aplica,propia
row-pzbe-z5mt_p2n7,2/1/21,lunes,no aplica,no aplica,10:56,no,no,si,no,no,no,f,79 años,no aplica,no aplica,soltera,primaria,no aplica,13,no aplica,ama de casa,5,familiar,no aplica,no aplica,f,hija,3,45 años,soltera,6 de bachillerato,ama de casa,no aplica,no aplica,no aplica,no aplica
row-ugxj_utev~4q7i,2/1/21,lunes,no aplica,no aplica,10:55,no,si,no,no,no,no,f,25 años,no aplica,no aplica,soltera,bachiller,no aplica,5,no aplica,ama de casa,2,no aplica,no aplica,no aplica,m,compañero,1,36 años,soltera,no aplica,no aplica,no aplica,5,no aplica,familiar
row-s22b~mcef.2y28,2/1/21,lunes,no aplica,no aplica,14:22,no,no,no,si,no,no,f,44 años,no aplica,no aplica,casada,bachiller,no aplica,3,no aplica,ama de casa,1,familiar,no aplica,3,f,tia,1,55 años,union libre,primaria,reciclaje,no aplica,3,no aplica,familiar
row-xt8y~mwwb_8srx,2/1/21,lunes,no aplica,no aplica,14:39,no,si,no,no,no,no,f,39 años,no aplica,no aplica,separada,bachiller,no aplica,5,no aplica,comerciante,3,rentada,no aplica,7,m,ex compañero,2,40 años,separado,primaria,comerciante,no aplica,5,no aplica,familiar
row-zvj7-d5pa-9syz,2/2/21,martes,no aplica,no aplica,7:50,no,no,si,no,no,no,f,41 años,no aplica,no aplica,soltera,profesional,no aplica,2,no aplica,empleada,1,propia,no aplica,no aplica,m,ex compañero,1,51 años,no aplica,no aplica,no aplica,no aplica,no aplica,no aplica,no aplica
row-yqzf_84y3~2hs2,2/3/21,miercoles,no aplica,no aplica,12:00,no,no,si,no,no,no,f,68 años,no aplica,no aplica,casada,primaria,no aplica,no aplica,no aplica,ama de casa,3,no aplica,no aplica,no aplica,m,nieto,1,19 años,soltero,7 bachillerato,ayudante de construccion,no aplica,no aplica,no aplica,no aplica
row-9ujz-x3pw~ifmf,2/3/21,miercoles,no aplica,no aplica,19:00,no,si,no,no,no,no,m,20 años,no aplica,no aplica,soltero,estudiante,no aplica,5,no aplica,estudiante,1,rentada,no aplica,3,f,ex compañero,1,27 años,soltera,tecnico,independiente,no aplica,5,no aplica,rentada
row-symp_n2gp_mi68,2/4/21,jueves,no aplica,no aplica,8:00,no,no,si,no,no,no,f,47 años,no aplica,no aplica,casada,independiente,no aplica,5,no aplica,tecnico,2,familiar,no aplica,3,m,compañero,2,48 años,casado,bachiller,operador maquina,no aplica,7,no aplica,propia
row-zksy~h8a7-ivjc,2/4/21,jueves,no aplica,no aplica,5:07,no,no,si,no,no,no,f,29 años,no aplica,no aplica,union libre,no aplica,no aplica,3,no aplica,auxiliar contable,no aplica,familiar,no aplica,1,m,hermano,no aplica,32 años,soltero,no aplica,no aplica,no aplica,3,no aplica,familiar
row-rdcb-e6re.fphh,2/5/21,viernes,no aplica,no aplica,8:20,no,no,si,no,no,no,f,31 años,no aplica,no aplica,soltera,bachiller,no aplica,8,no aplica,servicios generales,1,rentada,no aplica,5,m,ex compañero,1,34 años,soltero,primaria,oficios varios,rozo,8,no aplica,rentada
row-spda~dkzm.bcr9,2/7/21,domingo,no aplica,no aplica,21:50,no,no,si,no,no,no,f,56 años,no aplica,no aplica,casada,tecnico,no aplica,5,no aplica,asesoria comercial,2,familiar,no aplica,no aplica,m,ex esposo,2,31 años,casada,bachiller,comerciante,no aplica,3,no aplica,familiar
row-23w7_k395.tfvt,2/8/21,lunes,no aplica,no aplica,9:40,no,si,no,no,no,no,f,28 años,no aplica,no aplica,soltera,no aplica,no aplica,no aplica,no aplica,oficios varios,3,rentada,no aplica,1,m,ex compañero,3,28 años,no aplica,primaria,ayudante de construccion,no aplica,5,no aplica,familiar
row-c3aa~5ktf.g2d8,2/8/21,lunes,no aplica,no aplica,11:20,no,si,no,no,no,no,f,23 años,no aplica,no aplica,soltera,6 bachillerato,no aplica,no aplica,no aplica,trabajo,3,rentada,no aplica,7,m,ex compañero,3,40 años,no aplica,no aplica,oficios varios,brisas del rio fraile candelaria,no aplica,no aplica,propia
row-gtp3.zqbv-ydgi,2/8/21,lunes,no aplica,no aplica,14:00,no,no,si,no,no,no,f,57 años,no aplica,no aplica,soltera,primaria,no aplica,7,no aplica,oficios varios,1,no aplica,no aplica,3,m,sobrino,no aplica,33 años,soltero,bachiller,maquina plana,no aplica,7,no aplica,no aplica
row-7zg3-dnud-isxp,2/8/21,lunes,no aplica,no aplica,16:10,no,si,si,no,no,no,f,32 años,no aplica,no aplica,casada,primaria,no aplica,16,no aplica,ama de casa,1,familiar,no aplica,no aplica,m,compañero,1,24 años,casado,no aplica,mecanico,potrerillo,16,no aplica,familiar
row-n592.wxx9_tmjf,2/8/21,lunes,no aplica,no aplica,17:00,no,no,si,no,no,no,f,26 años,no aplica,no aplica,union libre,8 bachillerato,no aplica,no aplica,no aplica,no aplica,no aplica,familiar,no aplica,8,m,ex compañero,no aplica,41 años,soltero,no aplica,no aplica,no aplica,no aplica,no aplica,no aplica
row-uazr-8scw~yuct,2/9/21,martes,no aplica,no aplica,11:50,no,no,si,no,no,no,f,55 años,no aplica,no aplica,soltera,bachiller,no aplica,7,no aplica,ama de casa,1,propia,no aplica,no aplica,f,sobrina,1,28 años,soltera,8  bachillerato,no aplica,no aplica,7,no aplica,familiar
row-k59c.54j9-bbj9,2/9/21,martes,no aplica,no aplica,no aplica,no,no,si,no,no,no,f,34 años,no aplica,no aplica,soltera,bachiller,no aplica,1,no aplica,oficios varios,3,rentada,no aplica,no aplica,m,ex compañero,3,40 años,no aplica,no aplica,mecanico,no aplica,1,no aplica,no aplica
row-ece7-dhdr.qycj,2/10/21,miercoles,no aplica,no aplica,9:22,no,no,si,no,no,no,f,no aplica,no aplica,no aplica,soltera,bachiller,no aplica,1,no aplica,independiente,2,rentada,no aplica,no aplica,m,ex compañero,2,26 años,no aplica,bachiller,trabajador,no aplica,7,no aplica,rentada
row-vmk3_37yz~js2z,2/10/21,miercoles,no aplica,no aplica,16:33,no,si,no,no,no,no,f,37 años,no aplica,no aplica,soltera,tecnico,no aplica,3,no aplica,independiente,1,familiar,no aplica,no aplica,f,sobrina,no aplica,28 años,soltera,no aplica,no aplica,no aplica,3,no aplica,no aplica
row-zeft-cwm2_q9qm,2/11/21,jueves,no aplica,no aplica,18:20,no,no,si,no,no,no,f,29 años,no aplica,no aplica,union libre,tecnico,no aplica,7,no aplica,independiente,1,familiar,no aplica,1,m,ex compañero,1,29 años,no aplica,no aplica,no aplica,no aplica,7,no aplica,no aplica
row-k8w8-j9i8.ua36,2/14/21,domingo,no aplica,no aplica,15:00,no,no,si,no,no,no,f,26 años,no aplica,no aplica,soltera,no aplica,no aplica,7,no aplica,cajera vendedora,1,familiar,no aplica,no aplica,m,ex compañero,1,26 años,soltero,tecnologo,barbero,no aplica,7,no aplica,rentada
row-g9wf_tixm-7vwc,2/15/21,lunes,no aplica,no aplica,9:49,no,si,si,no,no,no,f,42 años,no aplica,no aplica,union libre,primaria,no aplica,9,no aplica,ama de casa,4,propia,no aplica,6,m,compañero,5,45 años,union libre,bachiller,oficios varios,la herradura,no aplica,no aplica,propia
row-599a~t72c_sewb,2/15/21,lunes,no aplica,no aplica,8:00,si,si,si,no,no,no,m,78 años,no aplica,no aplica,hijo,primaria,no aplica,7,no aplica,pensionado,1,rentada,no aplica,no aplica,m,padre,no aplica,38 años,soltero,tecnico,no aplica,no aplica,7,no aplica,no aplica
row-u53j-8mbm_j642,2/15/21,lunes,no aplica,no aplica,11:00,si,no,si,no,si,no,f,61 años,no aplica,no aplica,casada,bachiller,no aplica,3,no aplica,ama de casa,1,propia,no aplica,no aplica,f,hija,2,38 años,soltero,tecnico,manicurista,no aplica,3,no aplica,propia
row-nkkf_q2p9.rtfm,2/15/21,lunes,no aplica,no aplica,12:00,no,si,si,no,no,no,f,26 años,no aplica,no aplica,soltera,tecnico,no aplica,12,no aplica,empleada de servicio,1,rentada,no aplica,no aplica,m,ex compañero,1,24 años,soltero,no aplica,no aplica,amaime,12,no aplica,no aplica
row-325n~hiyf~4r3k,2/15/21,lunes,no aplica,no aplica,16:40,si,no,si,no,no,no,f,32 años,no aplica,no aplica,union libre,bachiller,no aplica,8,no aplica,ama de casa,1,rentada,no aplica,no aplica,m,compañero,no aplica,28 años,union libre,no aplica,no aplica,rozo,8,no aplica,no aplica
row-avgn-y5yh-55jb,2/15/21,lunes,no aplica,no aplica,18:00,no,si,si,no,no,no,m,21 años,no aplica,no aplica,soltero,bachiller,no aplica,7,no aplica,asesor en ventanas,1,rentada,no aplica,no aplica,f,ex compañero,1,17 años,soltero,primaria,oficios varios,no aplica,7,no aplica,rentada
row-k66v~eksr_tpis,2/16/21,martes,no aplica,no aplica,18:32,si,no,si,no,no,no,f,43 años,no aplica,no aplica,union libre,9 bachillerato,no aplica,5,no aplica,ama de casa,3,propia,no aplica,no aplica,m,compañero,3,57 años,union libre,no aplica,constructor,no aplica,5,no aplica,propia
row-ci4g-86nj-hga6,2/17/21,miercoles,no aplica,no aplica,10:55,no,no,si,no,no,no,f,25 años,no aplica,no aplica,soltera,bachiller,no aplica,7,no aplica,independiente,2,rentada,no aplica,2,m,ex compañero,6,47 años,soltero,bachiller,oficial de construcion,no aplica,7,no aplica,rentada
row-pift_6xr8-j7e7,2/17/21,miercoles,no aplica,no aplica,17:00,no,no,si,no,no,no,f,31 años,no aplica,no aplica,union libre,tecnico,no aplica,11,no aplica,ama de casa,no aplica,rentada,no aplica,3,m,compañero,1,28 años,union libre,bachiller,conductor,bolo italia,11,no aplica,familiar
row-8pzb.i83x~ixuw,2/17/21,miercoles,no aplica,no aplica,19:10,no,no,si,no,no,no,f,29 años,no aplica,no aplica,no aplica,no aplica,no aplica,7,no aplica,vendedora,2,propia,no aplica,no aplica,m,ex compañero,2,38 años,soltero,tecnico,dentista,no aplica,3,no aplica,rentada
row-9xgu-knsv.3u4c,2/18/21,jueves,no aplica,no aplica,8:10,no,si,si,no,no,no,f,16 años,no aplica,no aplica,soltera,8 bachillerato,no aplica,7,no aplica,no aplica,1,propia,no aplica,no aplica,f,ex compañero,1,19 años,no aplica,6 de bachillerato,no aplica,no aplica,no aplica,no aplica,rentada
row-3qzp.8827~p3zi,2/18/21,jueves,no aplica,no aplica,10:00,no,si,si,no,no,no,f,34 años,no aplica,no aplica,soltera,tecnico,no aplica,7,no aplica,ama de casa,2,propia,no aplica,no aplica,m,ex compañero,4,56 años,soltero,universidad,no aplica,no aplica,7,no aplica,rentada
row-ecuv-miks~dm25,2/18/21,jueves,no aplica,no aplica,11:10,si,si,si,no,no,no,f,56 años,no aplica,no aplica,union libre,no aplica,no aplica,7,no aplica,ama de casa,6,no aplica,no aplica,no aplica,f,hija,2,35 años,union libre,bachiller,ama de casa,no aplica,7,no aplica,rentada
row-es3w-dk76_sknk,2/20/21,sabado,no aplica,no aplica,18:37,no,si,si,no,no,no,f,22 años,no aplica,no aplica,soltera,primaria,no aplica,7,no aplica,ama de casa,1,rentada,no aplica,no aplica,m,ex compañero,1,21 años,soltero,bachiller,domiciliario,no aplica,7,no aplica,no aplica
row-asu2_4htd.2pkz,2/21/21,domingo,no aplica,no aplica,19:12,si,si,si,no,no,no,m,73 años,no aplica,no aplica,soltero,no aplica,no aplica,3,no aplica,paciente,no aplica,prestada,no aplica,no aplica,m,compañero,no aplica,68 años,no aplica,no aplica,oficios varios,no aplica,3,no aplica,no aplica
row-znxp~3ne4-xjn7,2/22/21,lunes,no aplica,no aplica,12:00,si,si,si,no,no,no,f,22 años,no aplica,no aplica,union libre,bachiller,no aplica,7,no aplica,estudiante,no aplica,propia,no aplica,no aplica,m,compañero,2,36 años,union libre,no aplica,mecanico automotriz,no aplica,7,no aplica,no aplica
